x_from,y_from,x_to,y_to
-73.8882,40.5722,-73.8878,40.572
-73.9243,40.5688,-73.9242,40.5689
-73.9361,40.5731,-73.936,40.5731
-73.936,40.5731,-73.936,40.5731
-73.9244,40.5688,-73.9243,40.5688
-73.9348,40.5732,-73.9347,40.5732
-73.936,40.5731,-73.9358,40.5731
-73.9347,40.5732,-73.9345,40.5731
-73.935,40.5732,-73.9348,40.5732
-73.9229,40.5691,-73.9223,40.5688
-73.9372,40.5727,-73.937,40.5728
-73.937,40.5728,-73.9368,40.5728
-73.9368,40.5728,-73.9361,40.5731
-73.9223,40.5688,-73.9223,40.5688
-73.9283,40.5708,-73.9275,40.5707
-73.884,40.5739,-73.884,40.5739
-73.9358,40.5731,-73.935,40.5732
-73.9376,40.5726,-73.9372,40.5727
-73.9376,40.5726,-73.9376,40.5726
-73.9376,40.5726,-73.9376,40.5726
-73.9065,40.57,-73.9061,40.5702
-73.9332,40.5745,-73.9331,40.5745
-73.9345,40.5731,-73.9341,40.573
-73.9065,40.57,-73.9065,40.57
-73.9392,40.5719,-73.9392,40.5719
-73.8878,40.572,-73.8876,40.572
-73.9392,40.5719,-73.9388,40.5721
-73.9412,40.5709,-73.9409,40.571
-73.9117,40.5742,-73.9117,40.5745
-73.9409,40.571,-73.9402,40.5713
-73.9402,40.5713,-73.9398,40.5714
-73.9398,40.5714,-73.9392,40.5719
-73.9388,40.5721,-73.9376,40.5726
-73.8805,40.5719,-73.8802,40.5722
-73.9068,40.57,-73.9065,40.57
-73.9292,40.5709,-73.9283,40.5708
-73.9322,40.5743,-73.9322,40.5742
-73.9293,40.5709,-73.9292,40.5709
-73.9319,40.5736,-73.9322,40.5742
-73.9298,40.5709,-73.9293,40.5709
-73.9298,40.5709,-73.9298,40.5709
-73.93,40.5709,-73.9298,40.5709
-73.931,40.5709,-73.9309,40.571
-73.9303,40.571,-73.93,40.5709
-73.9418,40.5704,-73.9412,40.5709
-73.8842,40.5737,-73.884,40.5739
-73.9309,40.571,-73.9303,40.571
-73.9312,40.5709,-73.931,40.5709
-73.9419,40.5704,-73.9418,40.5704
-73.9441,40.5738,-73.9442,40.5741
-73.9117,40.574,-73.9117,40.5742
-73.9312,40.5709,-73.9312,40.5709
-73.9072,40.5699,-73.9068,40.57
-73.9439,40.5734,-73.9441,40.5738
-73.9073,40.5699,-73.9072,40.5699
-73.9313,40.5709,-73.9312,40.5709
-73.8843,40.5737,-73.8842,40.5737
-73.9075,40.5698,-73.9073,40.5699
-73.9133,40.5736,-73.9136,40.5743
-73.8843,40.5736,-73.8843,40.5737
-73.9432,40.5696,-73.9419,40.5704
-73.9433,40.5695,-73.9432,40.5696
-73.8876,40.572,-73.8873,40.5717
-73.8844,40.5736,-73.8843,40.5736
-73.9077,40.5698,-73.9075,40.5698
-73.9223,40.5688,-73.9218,40.5686
-73.9077,40.5698,-73.9077,40.5698
-73.9341,40.573,-73.9332,40.5723
-73.9332,40.5723,-73.9331,40.5722
-73.9331,40.5722,-73.9313,40.5709
-73.9439,40.5689,-73.9433,40.5695
-73.908,40.5697,-73.9077,40.5698
-73.8807,40.5716,-73.8805,40.5719
-73.9117,40.5738,-73.9117,40.574
-73.9082,40.5697,-73.908,40.5697
-73.9083,40.5697,-73.9082,40.5697
-73.8847,40.5735,-73.8844,40.5736
-73.8807,40.5716,-73.8807,40.5716
-73.9117,40.5738,-73.9117,40.5738
-73.9132,40.5733,-73.9133,40.5736
-73.9218,40.5686,-73.9216,40.5685
-73.8848,40.5734,-73.8847,40.5735
-73.9445,40.5684,-73.9439,40.5689
-73.8849,40.5734,-73.8848,40.5734
-73.8849,40.5734,-73.8849,40.5734
-73.8849,40.5734,-73.8849,40.5734
-73.8849,40.5734,-73.8849,40.5734
-73.9118,40.5737,-73.9117,40.5738
-73.885,40.5734,-73.8849,40.5734
-73.9502,40.5734,-73.9501,40.5736
-73.9132,40.5732,-73.9132,40.5733
-73.9503,40.5732,-73.9502,40.5734
-73.9453,40.5675,-73.9445,40.5684
-73.8852,40.5733,-73.885,40.5734
-73.8852,40.5732,-73.8852,40.5733
-73.9087,40.5696,-73.9083,40.5697
-73.8857,40.573,-73.8855,40.5731
-73.8855,40.5731,-73.8852,40.5732
-73.8873,40.5717,-73.887,40.5715
-73.9508,40.572,-73.9503,40.5732
-73.887,40.5715,-73.8869,40.5715
-74.0241,40.543,-74.0224,40.5429
-73.9088,40.5696,-73.9087,40.5696
-73.9519,40.5663,-73.9519,40.5663
-73.9119,40.5736,-73.9118,40.5737
-73.946,40.5666,-73.9453,40.5675
-73.9519,40.5663,-73.9516,40.5663
-73.9529,40.566,-73.9519,40.5663
-73.9091,40.5696,-73.9088,40.5696
-73.9535,40.5658,-73.9529,40.566
-73.9129,40.5726,-73.9132,40.5732
-73.9129,40.5726,-73.9129,40.5726
-73.9471,40.5666,-73.946,40.5666
-73.9248,40.5681,-73.9244,40.5688
-73.8869,40.5715,-73.8867,40.5713
-73.9537,40.5657,-73.9535,40.5658
-73.9318,40.5703,-73.9313,40.5709
-73.9216,40.5685,-73.921,40.5683
-73.9093,40.5695,-73.9091,40.5696
-73.9477,40.5665,-73.9471,40.5666
-73.921,40.5683,-73.921,40.5683
-73.9127,40.5728,-73.9122,40.5732
-73.9541,40.5655,-73.9537,40.5657
-73.9516,40.5663,-73.9508,40.5663
-73.9477,40.5665,-73.9477,40.5665
-73.9544,40.5654,-73.9541,40.5655
-73.8867,40.5713,-73.8866,40.5712
-73.9129,40.5722,-73.9129,40.5726
-73.9508,40.5663,-73.9495,40.5664
-73.9492,40.5664,-73.9477,40.5665
-73.9495,40.5664,-73.9492,40.5664
-73.881,40.5712,-73.8807,40.5716
-73.8832,40.5724,-73.8831,40.5724
-73.9557,40.5649,-73.9544,40.5654
-73.9595,40.5725,-73.9594,40.5727
-73.9098,40.5694,-73.9093,40.5695
-73.932,40.5701,-73.9318,40.5703
-73.921,40.5683,-73.9206,40.5682
-73.8866,40.5712,-73.8864,40.5711
-73.9613,40.5625,-73.9612,40.5624
-73.9616,40.5627,-73.9613,40.5625
-74.0224,40.5429,-74.0207,40.5428
-73.9612,40.5624,-73.9609,40.5625
-73.9206,40.5682,-73.9206,40.5681
-73.9619,40.563,-73.9616,40.5627
-73.8864,40.5711,-73.8863,40.5711
-73.9563,40.5645,-73.9557,40.5649
-73.9145,40.573,-73.9146,40.5731
-73.9102,40.5694,-73.9098,40.5694
-73.9565,40.5644,-73.9563,40.5645
-73.8834,40.5723,-73.8832,40.5724
-73.9206,40.5681,-73.9205,40.5681
-73.9102,40.5694,-73.9102,40.5694
-73.8812,40.571,-73.881,40.5712
-73.9128,40.5707,-73.9129,40.5722
-73.9629,40.5636,-73.9619,40.563
-73.8812,40.571,-73.8812,40.571
-73.8863,40.5711,-73.8861,40.571
-73.9105,40.5694,-73.9102,40.5694
-73.9105,40.5694,-73.9105,40.5694
-73.9638,40.5643,-73.9629,40.5636
-74.0078,40.5719,-74.008,40.5722
-73.9609,40.5625,-73.9594,40.5631
-73.9576,40.5639,-73.9565,40.5644
-74.0077,40.5718,-74.0078,40.5719
-73.9578,40.5638,-73.9576,40.5639
-73.8836,40.5722,-73.8834,40.5723
-73.9107,40.5693,-73.9105,40.5694
-73.9594,40.5631,-73.9589,40.5633
-73.9589,40.5633,-73.9588,40.5633
-73.9588,40.5633,-73.9578,40.5638
-74.0074,40.5713,-74.0077,40.5718
-74.0074,40.5713,-74.0074,40.5713
-73.9108,40.5693,-73.9107,40.5693
-73.9109,40.5693,-73.9108,40.5693
-73.9127,40.5694,-73.9125,40.5694
-73.9129,40.5693,-73.9127,40.5694
-73.9112,40.5693,-73.9109,40.5693
-73.8837,40.5721,-73.8836,40.5722
-73.965,40.5649,-73.9638,40.5643
-74.0071,40.5706,-74.0074,40.5713
-74.0071,40.5706,-74.0071,40.5706
-73.9125,40.5694,-73.9119,40.5694
-73.9252,40.5677,-73.9248,40.5681
-73.9115,40.5694,-73.9112,40.5693
-73.9119,40.5694,-73.9115,40.5694
-73.8861,40.571,-73.8858,40.571
-74.007,40.5705,-74.0071,40.5706
-73.9656,40.5652,-73.965,40.5649
-73.9656,40.5653,-73.9656,40.5652
-73.8858,40.571,-73.8857,40.5709
-73.8838,40.5721,-73.8837,40.5721
-73.9131,40.5692,-73.9129,40.5693
-73.8839,40.572,-73.8838,40.5721
-73.9205,40.5681,-73.9199,40.5681
-73.8839,40.572,-73.8839,40.572
-73.8814,40.5709,-73.8812,40.571
-74.0069,40.5699,-74.007,40.5705
-73.9681,40.5721,-73.9682,40.5723
-73.9133,40.5692,-73.9131,40.5692
-73.8814,40.5708,-73.8814,40.5709
-73.9663,40.5656,-73.9656,40.5653
-73.884,40.572,-73.8839,40.572
-74.0207,40.5428,-74.019,40.5427
-73.9613,40.562,-73.9612,40.5624
-73.9135,40.5691,-73.9133,40.5692
-73.967,40.566,-73.9663,40.5656
-73.967,40.5661,-73.967,40.566
-74.0068,40.5694,-74.0069,40.5699
-73.968,40.5714,-73.9681,40.5721
-73.8842,40.5719,-73.884,40.572
-73.9671,40.5661,-73.967,40.5661
-73.8843,40.5719,-73.8842,40.5719
-73.9137,40.5691,-73.9135,40.5691
-73.8843,40.5718,-73.8843,40.5719
-73.8844,40.5718,-73.8843,40.5718
-73.8844,40.5718,-73.8844,40.5718
-73.914,40.569,-73.9137,40.5691
-73.8851,40.5713,-73.8844,40.5718
-73.8816,40.5708,-73.8814,40.5708
-73.9142,40.5689,-73.914,40.569
-73.9681,40.5667,-73.9671,40.5661
-74.007,40.5689,-74.0068,40.5694
-73.9199,40.5681,-73.9193,40.568
-73.9193,40.568,-73.9193,40.568
-73.9145,40.5688,-73.9142,40.5689
-73.9687,40.5669,-73.9681,40.5667
-73.9702,40.5716,-73.9702,40.5717
-73.8857,40.5709,-73.8854,40.5707
-73.9452,40.5657,-73.946,40.5666
-73.9701,40.5714,-73.9702,40.5716
-73.9149,40.5687,-73.9145,40.5688
-73.9149,40.5687,-73.9149,40.5687
-74.019,40.5427,-74.0174,40.5426
-73.8818,40.5706,-73.8816,40.5708
-73.8818,40.5706,-73.8818,40.5706
-73.9719,40.5713,-73.9719,40.5712
-73.9193,40.568,-73.9188,40.568
-73.9719,40.5712,-73.9719,40.5712
-73.9722,40.5715,-73.9722,40.5715
-73.9722,40.5715,-73.9722,40.5715
-73.9722,40.5715,-73.9719,40.5713
-73.9152,40.5686,-73.9149,40.5687
-73.9725,40.5717,-73.9722,40.5715
-73.9725,40.5717,-73.9725,40.5717
-73.9718,40.5711,-73.9719,40.5712
-73.9155,40.5685,-73.9152,40.5686
-73.9727,40.5718,-73.9725,40.5717
-73.9156,40.5684,-73.9155,40.5685
-73.9326,40.5692,-73.932,40.5701
-73.9164,40.5712,-73.9164,40.5713
-73.9188,40.568,-73.9184,40.568
-73.9697,40.5673,-73.9687,40.5669
-73.9158,40.5684,-73.9156,40.5684
-73.882,40.5705,-73.8818,40.5706
-73.9184,40.568,-73.918,40.568
-73.916,40.5683,-73.9158,40.5684
-73.9327,40.5691,-73.9326,40.5692
-73.9701,40.5674,-73.9697,40.5673
-73.8854,40.5707,-73.8851,40.5704
-74.0174,40.5426,-74.0158,40.5425
-73.8851,40.5704,-73.8851,40.5704
-73.918,40.568,-73.9177,40.568
-73.9714,40.5703,-73.9718,40.5711
-73.9163,40.5682,-73.916,40.5683
-73.9164,40.5682,-73.9163,40.5682
-73.9713,40.5701,-73.9714,40.5703
-73.9177,40.568,-73.9174,40.568
-73.9166,40.5681,-73.9164,40.5682
-73.9167,40.5681,-73.9166,40.5681
-73.9174,40.568,-73.9171,40.568
-73.9171,40.568,-73.917,40.5681
-73.917,40.5681,-73.9167,40.5681
-73.9328,40.569,-73.9327,40.5691
-73.9736,40.5713,-73.9736,40.5714
-74.0077,40.5662,-74.007,40.5689
-74.0077,40.5662,-74.0077,40.5662
-73.9739,40.5709,-73.9736,40.5712
-73.8823,40.5704,-73.882,40.5705
-74.0045,40.5707,-74.0041,40.5707
-73.9257,40.567,-73.9252,40.5677
-74.0041,40.5707,-74.004,40.5707
-73.9741,40.5705,-73.9739,40.5709
-74.004,40.5707,-74.004,40.5707
-73.8851,40.5704,-73.8849,40.5703
-74.0158,40.5425,-74.0143,40.5424
-73.9742,40.5703,-73.9741,40.5705
-73.9734,40.5713,-73.9732,40.5713
-74.0143,40.5424,-74.014,40.5424
-73.9728,40.5714,-73.9727,40.5714
-74.0081,40.5649,-74.0077,40.5662
-73.9732,40.5713,-73.9732,40.5713
-73.8849,40.5703,-73.8848,40.5702
-73.9729,40.5714,-73.9728,40.5714
-73.8825,40.5703,-73.8823,40.5704
-73.8848,40.5702,-73.8848,40.5702
-73.973,40.5713,-73.973,40.5714
-73.9732,40.5713,-73.973,40.5713
-73.973,40.5714,-73.9729,40.5714
-74.0082,40.5643,-74.0081,40.5649
-73.9744,40.5694,-73.9742,40.5703
-73.8848,40.5702,-73.8846,40.5701
-73.9711,40.5675,-73.9701,40.5674
-73.8827,40.5702,-73.8825,40.5703
-73.9755,40.5681,-73.9755,40.5681
-73.976,40.5681,-73.9755,40.5681
-73.9749,40.568,-73.9746,40.5681
-73.9749,40.568,-73.9749,40.568
-73.9746,40.5681,-73.9746,40.5681
-73.9755,40.5681,-73.9751,40.5681
-73.9751,40.5681,-73.9749,40.568
-73.8829,40.5701,-73.8827,40.5702
-73.8846,40.5701,-73.8844,40.5701
-73.9763,40.5681,-73.976,40.5681
-73.9778,40.5702,-73.9778,40.5708
-73.883,40.5701,-73.8829,40.5701
-73.8844,40.5701,-73.8843,40.5701
-73.8831,40.57,-73.883,40.5701
-73.8832,40.57,-73.8831,40.57
-73.9716,40.5676,-73.9711,40.5675
-73.8843,40.5701,-73.8842,40.5701
-73.8842,40.5701,-73.8842,40.57
-73.8842,40.57,-73.8841,40.57
-73.8833,40.57,-73.8832,40.57
-73.9331,40.5684,-73.9328,40.569
-73.8833,40.57,-73.8833,40.57
-73.8834,40.57,-73.8833,40.57
-73.8834,40.57,-73.8834,40.57
-74.014,40.5424,-74.0128,40.5421
-73.9778,40.5677,-73.9774,40.5678
-73.9774,40.5678,-73.9763,40.5681
-73.9783,40.5675,-73.9778,40.5677
-73.8841,40.57,-73.8839,40.57
-73.8836,40.57,-73.8834,40.57
-73.8836,40.57,-73.8836,40.57
-73.8839,40.57,-73.8836,40.57
-73.9746,40.5681,-73.9736,40.5679
-73.9736,40.5679,-73.9736,40.5679
-73.9807,40.5684,-73.9814,40.5691
-73.9725,40.5677,-73.9716,40.5676
-73.9826,40.5705,-73.9824,40.5704
-74.0034,40.5706,-74.0034,40.5705
-73.9824,40.5704,-73.982,40.57
-73.98,40.5666,-73.9795,40.5669
-73.9792,40.5671,-73.9783,40.5675
-73.9727,40.5678,-73.9725,40.5677
-73.8831,40.5699,-73.8831,40.57
-73.9795,40.5669,-73.9792,40.5671
-73.9736,40.5679,-73.9727,40.5678
-73.9261,40.5666,-73.9257,40.567
-73.9378,40.5697,-73.9381,40.57
-73.9261,40.5666,-73.9261,40.5666
-73.9845,40.5703,-73.984,40.5705
-73.9378,40.5697,-73.9378,40.5697
-73.9617,40.5605,-73.9613,40.562
-73.9847,40.5699,-73.9845,40.5703
-74.0034,40.5705,-74.003,40.5704
-73.9849,40.5696,-73.9847,40.5699
-73.985,40.5694,-73.9849,40.5696
-74.003,40.5703,-74.003,40.5704
-73.8831,40.5697,-73.8831,40.5699
-73.9335,40.5677,-73.9331,40.5684
-73.985,40.5693,-73.985,40.5694
-73.9803,40.5662,-73.98,40.5666
-73.9851,40.5692,-73.985,40.5693
-74.0128,40.5421,-74.0112,40.5419
-73.9851,40.5691,-73.9851,40.5692
-73.9851,40.569,-73.9851,40.5691
-73.9852,40.5689,-73.9851,40.569
-73.9853,40.5685,-73.9852,40.5689
-73.9854,40.568,-73.9854,40.5681
-73.9854,40.5679,-73.9854,40.568
-73.9803,40.5661,-73.9803,40.5662
-74.0112,40.5419,-74.0106,40.5417
-73.9618,40.5602,-73.9617,40.5605
-73.9338,40.5674,-73.9335,40.5677
-73.8831,40.5696,-73.8831,40.5697
-73.9857,40.567,-73.9854,40.5679
-73.9339,40.5672,-73.9338,40.5674
-73.934,40.5671,-73.9339,40.5672
-73.9264,40.5663,-73.9261,40.5666
-74.0106,40.5417,-74.0096,40.5423
-73.9858,40.5658,-73.9857,40.567
-73.9859,40.5657,-73.9858,40.5658
-73.9374,40.5693,-73.9378,40.5697
-73.9265,40.5662,-73.9264,40.5663
-73.9265,40.5662,-73.9265,40.5662
-73.8831,40.5694,-73.8831,40.5696
-73.988,40.5698,-73.988,40.5699
-73.988,40.5697,-73.988,40.5698
-73.9858,40.5658,-73.9855,40.5657
-73.8831,40.5694,-73.8831,40.5694
-73.9892,40.564,-73.9891,40.5641
-73.9891,40.5641,-73.9891,40.5641
-73.9869,40.5653,-73.9859,40.5657
-73.9894,40.5639,-73.9892,40.564
-73.9881,40.5647,-73.988,40.5647
-73.9884,40.5645,-73.9881,40.5647
-73.9891,40.5641,-73.9888,40.5643
-73.9888,40.5643,-73.9884,40.5645
-74.0096,40.5423,-74.0084,40.543
-73.9874,40.565,-73.9869,40.5653
-73.988,40.5647,-73.9874,40.565
-73.9903,40.5632,-73.9894,40.5639
-73.9906,40.563,-73.9903,40.5632
-73.9345,40.5664,-73.934,40.5671
-74.0084,40.543,-74.0078,40.5433
-73.9909,40.5627,-73.9906,40.563
-73.9913,40.5624,-73.9909,40.5627
-73.9913,40.5623,-73.9913,40.5624
-73.9372,40.569,-73.9374,40.5693
-73.9983,40.5697,-73.9983,40.5697
-73.9915,40.5621,-73.9913,40.5623
-73.9979,40.5687,-73.9979,40.5687
-73.9979,40.5686,-73.9979,40.5687
-73.8831,40.5692,-73.8831,40.5693
-73.9919,40.5618,-73.9915,40.5621
-73.9371,40.5689,-73.9372,40.569
-73.9349,40.5659,-73.9345,40.5664
-73.9822,40.566,-73.9803,40.5662
-73.9267,40.5659,-73.9265,40.5662
-73.9945,40.5693,-73.9945,40.5694
-73.9945,40.5693,-73.9945,40.5693
-73.9975,40.5561,-73.9969,40.5569
-73.9969,40.5569,-73.9962,40.5576
-73.9928,40.5608,-73.9919,40.5618
-73.9366,40.5683,-73.9371,40.5689
-73.9366,40.5682,-73.9366,40.5683
-73.9929,40.5608,-73.9928,40.5608
-74.0007,40.552,-74.0006,40.5521
-73.9831,40.5659,-73.9822,40.566
-73.9855,40.5657,-73.9836,40.5659
-74.0006,40.5521,-74.0002,40.5525
-73.9962,40.5576,-73.995,40.5587
-73.9836,40.5659,-73.9831,40.5659
-73.995,40.5587,-73.995,40.5588
-73.999,40.5541,-73.9975,40.5561
-74.0002,40.5525,-73.999,40.5541
-73.995,40.5588,-73.9945,40.5592
-73.9945,40.5592,-73.9929,40.5608
-74.0046,40.5472,-74.0007,40.552
-73.9351,40.5653,-73.9349,40.5659
-73.8828,40.5691,-73.8827,40.569
-73.9269,40.5657,-73.9267,40.5659
-73.9429,40.5633,-73.9452,40.5657
-73.8827,40.569,-73.8827,40.5689
-73.9621,40.559,-73.9618,40.5602
-73.8826,40.5689,-73.8825,40.5689
-73.8825,40.5689,-73.8825,40.5688
-73.9796,40.5652,-73.9803,40.5661
-73.9271,40.5655,-73.9269,40.5657
-73.9622,40.5588,-73.9621,40.559
-73.9424,40.5628,-73.9429,40.5633
-73.9353,40.5639,-73.9351,40.5653
-73.9273,40.5654,-73.9271,40.5655
-73.9273,40.5653,-73.9273,40.5654
-73.9356,40.5637,-73.9353,40.5639
-74.0099,40.5407,-74.0106,40.5417
-73.9353,40.5639,-73.935,40.5638
-73.9391,40.5683,-73.9386,40.5679
-73.936,40.5635,-73.9356,40.5637
-73.9417,40.5621,-73.9424,40.5628
-73.9386,40.5679,-73.9385,40.5679
-73.935,40.5638,-73.9348,40.5637
-73.9362,40.5633,-73.936,40.5635
-73.9385,40.5679,-73.9383,40.5677
-73.9383,40.5677,-73.9383,40.5677
-73.9363,40.5633,-73.9362,40.5633
-73.9383,40.5677,-73.9379,40.5674
-73.9277,40.5649,-73.9273,40.5653
-73.9417,40.5621,-73.9411,40.5622
-73.9368,40.5631,-73.9363,40.5633
-73.9795,40.5647,-73.9796,40.5652
-73.9371,40.5629,-73.9368,40.5631
-73.9279,40.5647,-73.9277,40.5649
-73.9348,40.5637,-73.9342,40.5635
-73.9342,40.5635,-73.9342,40.5635
-73.9411,40.5622,-73.9399,40.5623
-73.9399,40.5623,-73.9398,40.5623
-73.9382,40.5627,-73.9371,40.5629
-73.9398,40.5623,-73.9389,40.5625
-73.9389,40.5625,-73.9382,40.5627
-73.9282,40.5645,-73.9279,40.5647
-73.9313,40.5669,-73.9309,40.5668
-73.9309,40.5668,-73.9309,40.5668
-73.9342,40.5635,-73.9338,40.5635
-73.9283,40.5644,-73.9282,40.5645
-73.9302,40.5667,-73.9301,40.5667
-73.9309,40.5668,-73.9306,40.5668
-73.9306,40.5668,-73.9306,40.5667
-73.9304,40.5667,-73.9302,40.5667
-73.9306,40.5667,-73.9304,40.5667
-73.9338,40.5635,-73.9335,40.5634
-73.9285,40.5643,-73.9283,40.5644
-73.9285,40.5643,-73.9285,40.5643
-73.9335,40.5634,-73.9332,40.5634
-73.9627,40.5568,-73.9622,40.5588
-73.942,40.5612,-73.9417,40.5621
-73.9289,40.5641,-73.9285,40.5643
-73.9289,40.5641,-73.9289,40.5641
-73.9332,40.5634,-73.9328,40.5633
-73.9292,40.564,-73.9289,40.5641
-73.9328,40.5633,-73.9324,40.5633
-73.9295,40.5639,-73.9292,40.564
-73.9295,40.5639,-73.9295,40.5639
-73.9324,40.5633,-73.9322,40.5633
-73.9298,40.5638,-73.9295,40.5639
-73.9322,40.5633,-73.9318,40.5633
-73.9302,40.5636,-73.9298,40.5638
-73.963,40.556,-73.9627,40.5568
-73.9318,40.5633,-73.9314,40.5633
-73.9303,40.5636,-73.9302,40.5636
-73.9314,40.5633,-73.9312,40.5633
-73.9305,40.5635,-73.9303,40.5636
-73.9312,40.5633,-73.931,40.5634
-73.9308,40.5634,-73.9305,40.5635
-73.931,40.5634,-73.9308,40.5634
-73.9631,40.5557,-73.963,40.556
-73.9752,40.5651,-73.9752,40.5652
-73.9791,40.5634,-73.9795,40.5647
-73.9783,40.5645,-73.9773,40.5639
-74.0087,40.5389,-74.0099,40.5407
-73.9753,40.5648,-73.9752,40.5651
-73.9634,40.5547,-73.9631,40.5557
-73.9773,40.5639,-73.9767,40.5637
-73.9767,40.5637,-73.9767,40.5636
-73.9424,40.56,-73.942,40.5612
-73.9424,40.5599,-73.9424,40.56
-73.9767,40.5636,-73.9763,40.5634
-73.9763,40.5634,-73.9762,40.5634
-73.9757,40.5635,-73.9756,40.564
-73.9762,40.5634,-73.9759,40.5633
-73.9759,40.5633,-73.9758,40.5633
-73.979,40.5627,-73.9791,40.5634
-73.9758,40.5633,-73.9756,40.563
-73.9789,40.5625,-73.979,40.5627
-73.9753,40.5626,-73.9756,40.563
-73.9426,40.5594,-73.9424,40.5599
-73.9426,40.5593,-73.9426,40.5594
-73.9753,40.5626,-73.9751,40.5624
-73.964,40.5531,-73.9634,40.5547
-73.9788,40.5621,-73.9789,40.5625
-73.9749,40.562,-73.9751,40.5624
-73.9642,40.5525,-73.964,40.5531
-73.9749,40.5618,-73.9749,40.562
-73.9788,40.5618,-73.9788,40.5621
-73.9788,40.5617,-73.9788,40.5618
-73.9788,40.5617,-73.9788,40.5617
-73.9429,40.5587,-73.9426,40.5593
-73.9741,40.562,-73.974,40.562
-73.9725,40.5622,-73.9723,40.5624
-73.943,40.5585,-73.9429,40.5587
-73.9749,40.5614,-73.9749,40.5618
-73.9749,40.5613,-73.9749,40.5614
-73.9787,40.5614,-73.9788,40.5617
-73.974,40.562,-73.9735,40.562
-73.9735,40.562,-73.9735,40.562
-73.9735,40.562,-73.9734,40.562
-73.9728,40.5621,-73.9725,40.5622
-73.9734,40.562,-73.9732,40.562
-73.9732,40.562,-73.9731,40.562
-73.9731,40.562,-73.9728,40.5621
-74.0077,40.5373,-74.0087,40.5389
-73.9749,40.5607,-73.9749,40.5613
-73.9433,40.558,-73.943,40.5585
-73.975,40.5605,-73.9749,40.5607
-73.9652,40.5496,-73.9642,40.5525
-73.9433,40.5578,-73.9433,40.558
-73.9749,40.5602,-73.975,40.5605
-73.9749,40.5598,-73.9749,40.5602
-73.9435,40.5576,-73.9433,40.5578
-73.9749,40.5594,-73.9749,40.5598
-73.9436,40.5574,-73.9435,40.5576
-73.9786,40.5606,-73.9787,40.5614
-73.966,40.5475,-73.9652,40.5496
-73.9437,40.5573,-73.9436,40.5574
-73.9748,40.5591,-73.9749,40.5594
-73.9437,40.5572,-73.9437,40.5573
-73.9663,40.5469,-73.966,40.5475
-73.9665,40.5464,-73.9663,40.5469
-73.9438,40.557,-73.9437,40.5572
-73.9668,40.5457,-73.9665,40.5464
-73.9747,40.5582,-73.9748,40.5591
-73.9439,40.5569,-73.9438,40.557
-73.9673,40.545,-73.9668,40.5457
-73.9747,40.5577,-73.9747,40.5582
-73.9746,40.5572,-73.9747,40.5577
-73.9745,40.5571,-73.9746,40.5572
-73.9442,40.5564,-73.9439,40.5569
-73.9442,40.5563,-73.9442,40.5564
-73.9443,40.5563,-73.9442,40.5563
-74.0067,40.5359,-74.0077,40.5373
-73.9735,40.5553,-73.9745,40.5571
-73.9731,40.5545,-73.9735,40.5553
-73.9445,40.5558,-73.9443,40.5563
-73.9828,40.5585,-73.9828,40.5586
-73.9806,40.5579,-73.9806,40.5582
-73.9806,40.5578,-73.9806,40.5579
-73.9828,40.5583,-73.9828,40.5585
-73.9682,40.5419,-73.9673,40.545
-73.9807,40.5578,-73.9806,40.5578
-73.945,40.5552,-73.9445,40.5558
-73.945,40.5552,-73.945,40.5552
-73.9803,40.558,-73.98,40.558
-73.9828,40.5576,-73.9828,40.5583
-73.9451,40.555,-73.945,40.5552
-73.9828,40.5575,-73.9828,40.5576
-73.9812,40.5573,-73.9807,40.5578
-73.9828,40.5569,-73.9828,40.5575
-73.9828,40.5567,-73.9828,40.5569
-73.9813,40.5572,-73.9812,40.5573
-73.9853,40.5559,-73.9848,40.5561
-73.9451,40.5549,-73.9451,40.555
-73.9828,40.5567,-73.9826,40.5566
-73.9833,40.5565,-73.9828,40.5567
-73.9833,40.5565,-73.9833,40.5565
-73.9848,40.5561,-73.9841,40.5563
-73.9841,40.5563,-73.984,40.5563
-73.9826,40.5566,-73.982,40.5565
-73.982,40.5565,-73.9813,40.5572
-73.984,40.5563,-73.9833,40.5565
-73.982,40.5565,-73.982,40.5565
-74.0062,40.5351,-74.0067,40.5359
-74.0061,40.535,-74.0062,40.5351
-73.9452,40.5546,-73.9451,40.5549
-73.9452,40.5544,-73.9452,40.5546
-73.9452,40.5544,-73.9452,40.5544
-73.9452,40.5543,-73.9452,40.5544
-73.9818,40.5562,-73.982,40.5565
-73.9453,40.554,-73.9452,40.5543
-73.9815,40.5558,-73.9818,40.5562
-73.9453,40.5536,-73.9453,40.554
-73.9814,40.5554,-73.9815,40.5558
-73.9453,40.5534,-73.9453,40.5536
-73.9453,40.5533,-73.9453,40.5534
-73.9812,40.555,-73.9814,40.5554
-73.9454,40.553,-73.9453,40.5533
-73.981,40.5546,-73.9812,40.555
-73.9454,40.5527,-73.9454,40.553
-73.981,40.5545,-73.981,40.5546
-73.9454,40.5526,-73.9454,40.5527
-73.9454,40.5526,-73.9454,40.5526
-73.9454,40.5525,-73.9454,40.5526
-73.9757,40.5433,-73.9707,40.5424
-73.9807,40.5539,-73.981,40.5545
-73.9665,40.5383,-73.9682,40.5419
-73.9806,40.5534,-73.9807,40.5539
-73.9805,40.5532,-73.9806,40.5534
-73.9455,40.5522,-73.9454,40.5525
